lat,cdf
7.549,0.010274014837872
7.55,0.010913548631673
7.562,0.012307615785773
7.574,0.013064111722794
7.575,0.013825919618256
7.587,0.015461978053959
7.599,0.016341967738111
7.6,0.017223870470234
7.612,0.019108173192232
7.624,0.020109725002264
7.625,0.021111852584015
7.637,0.023252014637628
7.649,0.024380731513388
7.65,0.025513169236495
7.661,0.025513175427589
7.662,0.027901668442809
7.674,0.029156033566327
7.675,0.030406999779374
7.687,0.033039855265105
7.699,0.034416735942942
7.7,0.035796613110156
7.712,0.038663027607796
7.724,0.040159402586198
7.725,0.041652601533504
7.737,0.044770801623067
7.749,0.046379476851092
7.75,0.047984425040676
7.762,0.051287615011639
7.774,0.052988122733332
7.775,0.054689621030026
7.787,0.058187917129585
7.799,0.059980424504478
7.8,0.061778479099375
7.812,0.065453153268921
7.824,0.067333865156542
7.825,0.069216774882445
7.837,0.073065381639945
7.849,0.075025401438567
7.85,0.07698748287141
7.862,0.080985220695281
7.874,0.083017973463338
7.875,0.085050020446706
7.887,0.089176074879744
7.899,0.091276973016762
7.9,0.093376731992529
7.912,0.097643937172087
7.924,0.099796054227741
7.925,0.10194713737074
7.937,0.10630827382475
7.949,0.10852303236701
7.95,0.11074188322225
7.962,0.11522866792402
7.974,0.11749240420898
7.975,0.11975973751942
7.987,0.12434195793142
7.999,0.12666669506315
8,0.12899733849832
8.012,0.13367319301228
8.024,0.136032532167
8.025,0.1383823865661
8.037,0.1431327447023
8.049,0.14553284601831
8.05,0.14793725633558
8.062,0.15277510700872
8.074,0.15521168624914
8.075,0.15765375079862
8.087,0.16258418308778
8.099,0.1650522811865
8.1,0.16752617414898
8.111,0.16752618034007
8.112,0.17252076474272
8.124,0.17502750145757
8.125,0.17754341337336
8.137,0.18262688330905
8.149,0.18516269959127
8.15,0.18770347493958
8.162,0.19281349847638
8.174,0.19537993590831
8.175,0.1979529544729
8.187,0.20312797211195
8.199,0.20572257282936
8.2,0.20832148873913
8.212,0.2135323713843
8.224,0.21615470820174
8.225,0.21877313843902
8.237,0.22403458993798
8.249,0.22667802600294
8.25,0.22931909707008
8.262,0.23463946301722
8.274,0.23730203575297
8.275,0.23995563140278
8.287,0.24529126458711
8.299,0.24796629380351
8.3,0.25064056151536
8.312,0.25599814212706
8.324,0.25868312043111
8.325,0.26136715149782
8.337,0.26677192681721
8.349,0.26947238285565
8.35,0.27217862756676
8.362,0.27759212613725
8.374,0.28030714981929
8.375,0.28302364698165
8.387,0.28847400113327
8.399,0.29120870011127
8.4,0.29395236998412
8.412,0.29942153886966
8.424,0.3021648248947
8.425,0.30491701371255
8.436,0.30491701990365
8.437,0.31041996739671
8.449,0.31317893546223
8.45,0.31592905026368
8.462,0.32145743076989
8.474,0.32422336381589
8.475,0.32698604653766
8.487,0.33253052388763
8.499,0.33530801570567
8.5,0.33808643618777
8.511,0.33808644237886
8.512,0.34365597508526
8.524,0.34645407086331
8.525,0.34925074888089
8.537,0.35486376782982
8.549,0.35766434623647
8.55,0.36046179194968
8.562,0.36608985525644
8.574,0.3688966680945
8.575,0.37170904672584
8.587,0.37734016843292
8.599,0.38016448968411
8.6,0.38298425429031
8.612,0.38864059851334
8.624,0.39147630518595
8.625,0.39430804336747
8.636,0.39430804955857
8.637,0.39997349468942
8.649,0.4028137889625
8.65,0.40564707491746
8.662,0.41136402994835
8.674,0.41422788752427
8.675,0.41709673512176
8.687,0.42281976361562
8.699,0.42568237678169
8.7,0.4285501099823
8.712,0.43429064069821
8.724,0.43716663900899
8.725,0.44004534901882
8.736,0.44004535520992
8.737,0.44582328013211
8.749,0.44871182778992
8.75,0.45160291998727
8.762,0.45740522543667
8.774,0.46030795689028
8.775,0.46321331336763
8.786,0.46321331955873
8.787,0.46904900738565
8.799,0.47198967786179
8.8,0.47493223662152
8.812,0.4808202206174
8.824,0.48376014197119
8.825,0.4867044094728
8.837,0.49261509620947
8.849,0.4955794723836
8.85,0.49854865284648
8.862,0.5044910132188
8.874,0.50747827786654
8.875,0.51047040252288
8.887,0.51647198070697
8.899,0.51948064796582
8.9,0.52249352516842
8.912,0.52853653415192
8.924,0.53157478864782
8.925,0.53461194112904
8.937,0.54073193017229
8.949,0.54378109337539
8.95,0.54684535665616
8.962,0.55298945381849
8.974,0.55607331810209
8.975,0.5591581605785
8.987,0.56534609687571
8.999,0.56844655329057
9,0.57155188209622
9.012,0.57776438465345
9.024,0.58087071641628
9.025,0.58399239590054
9.037,0.59022441278528
9.049,0.59334574556829
9.05,0.59646762935863
9.062,0.6027451322092
9.074,0.60587176456845
9.075,0.609008915596
