lat,cdf
7.863,0.47193273959406
7.875,0.48530464766674
7.887,0.49197750078185
7.888,0.49865124990116
7.9,0.51199014817422
7.912,0.51864249367917
7.913,0.52529618737736
7.925,0.53857362143704
7.937,0.54519472402916
7.938,0.55180911077671
7.95,0.56496693246254
7.962,0.57150931229308
7.963,0.57804515213033
7.975,0.59103975869585
7.987,0.59746176413028
7.988,0.60390355702195
8,0.61673859947493
8.012,0.62304856251492
8.013,0.62936092048203
8.025,0.64179335558958
8.037,0.6479633912446
8.038,0.65411500438334
8.05,0.66625667356699
8.062,0.67223931873602
8.063,0.67821144632303
8.075,0.68998473217216
8.087,0.69576811270607
8.088,0.70155037951514
8.1,0.71289926083254
8.112,0.71844543472169
8.113,0.72400966267678
8.125,0.73494605548093
8.137,0.74028150927938
8.138,0.74562229723368
8.15,0.75603945979053
8.162,0.76112013018891
8.163,0.76620177195633
8.175,0.77612402198734
8.187,0.78094356996528
8.188,0.78576377110516
8.2,0.79513803501573
8.212,0.79968127037117
8.213,0.80421938929141
8.225,0.81303851579567
8.237,0.81731246420641
8.238,0.82159007199879
8.25,0.82989056280059
8.262,0.83390265189023
8.263,0.83792770373224
8.275,0.84569100233335
8.287,0.84942135253207
8.288,0.85315621624728
8.3,0.86035993091657
8.312,0.86383785077298
8.313,0.86730895429837
8.325,0.87397494083923
8.337,0.87718673907419
8.338,0.88039515426525
8.35,0.88655411966277
8.362,0.88950998727733
8.363,0.89245904693473
8.375,0.89810326210594
8.387,0.9008172755773
8.388,0.90353626312806
8.4,0.90873649565706
8.412,0.91120653639586
8.413,0.91367968384081
8.425,0.91839755627666
8.437,0.92064954141375
8.438,0.92291299875414
8.45,0.9272032175963
8.462,0.92924911339338
8.463,0.9312879416433
8.475,0.93516659309802
8.487,0.93701350059772
8.488,0.93885927762483
8.5,0.94236824779504
8.512,0.94403373537879
8.513,0.94569795013415
8.525,0.9488536099377
8.537,0.95034726568785
8.538,0.95184046924896
8.55,0.95467158293286
8.562,0.95600255949043
8.563,0.95733436506124
8.575,0.95985541942237
8.587,0.9610528494847
8.588,0.96224860477282
