lat,cdf
99.393,0.00019152069114692
99.406,0.00019163308591872
99.631,0.00019185787546232
99.643,0.00019197027023412
99.644,0.00019208266500592
99.668,0.00019230745454952
99.893,0.00019241984932132
99.894,0.00019253224409312
99.906,0.00019275703363672
99.943,0.00019286942840852
99.944,0.00019298182318032
100.156,0.00019320661272392
100.168,0.00019343140226752
100.169,0.00019354379703932
100.181,0.00019365619181112
100.431,0.00019388098135472
100.443,0.00019410577089832
100.444,0.00019433056044192
100.693,0.00019444295521372
100.694,0.00019455534998552
100.706,0.00019478013952912
100.719,0.00019489253430092
100.731,0.00019500492907272
100.968,0.00019522971861632
100.969,0.00019545450815992
100.981,0.00019567929770352
101.218,0.00019579169247532
101.219,0.00019590408724712
101.231,0.00019624127156252
101.244,0.00019635366633432
101.481,0.00019657845587791
101.493,0.00019669085064971
101.494,0.00019680324542151
101.518,0.00019691564019331
101.531,0.00019702803496511
101.756,0.00019725282450871
101.768,0.00019736521928051
101.769,0.00019747761405231
101.781,0.00019759000882411
101.793,0.00019770240359591
102.031,0.00019792719313951
102.043,0.00019815198268311
102.044,0.00019837677222671
102.281,0.00019860156177031
102.293,0.00019871395654211
102.306,0.00019882635131391
102.318,0.00019893874608571
102.319,0.00019905114085751
102.556,0.00019950071994471
102.568,0.00019961311471651
102.569,0.00019972550948831
102.818,0.00019983790426011
102.819,0.00019995029903191
102.831,0.00020017508857551
102.856,0.00020028748334731
102.869,0.00020039987811911
103.081,0.00020062466766271
103.093,0.00020073706243451
103.094,0.00020084945720631
103.106,0.00020107424674991
103.343,0.00020118664152171
103.344,0.00020129903629351
103.356,0.00020141143106531
103.369,0.00020163622060891
103.393,0.00020174861538071
103.618,0.00020186101015251
103.619,0.00020197340492431
103.631,0.00020231058923971
103.669,0.00020242298401151
103.856,0.00020253537878331
103.881,0.00020264777355511
103.893,0.00020298495787051
103.894,0.00020320974741411
103.956,0.00020332214218591
104.119,0.00020343453695771
104.131,0.0002035469317295
104.156,0.0002039965108167
104.168,0.0002041089055885
104.169,0.0002042213003603
104.406,0.0002043336951321
104.418,0.0002046708794475
104.419,0.0002048956689911
