lat,cdf
11.375,9.3968961499258e-05
11.5,9.405400128342e-05
11.8,9.4224080851745e-05
11.85,9.4309120635907e-05
11.888,9.4394160420069e-05
11.9,9.4734319556718e-05
11.95,9.481935934088e-05
12.025,9.4989438909205e-05
12.037,9.5244558261692e-05
12.038,9.5329598045854e-05
12.225,9.8050871139045e-05
12.237,9.8305990491532e-05
12.238,9.8476070059856e-05
12.525,9.8561109844018e-05
12.675,9.8731189412343e-05
12.688,9.8816229196505e-05
14.388,9.8901268980667e-05
14.65,9.9071348548992e-05
14.75,9.9241428117316e-05
14.85,9.9326467901478e-05
14.975,9.9496547469803e-05
14.987,0.00010111230336889
14.988,0.00010272805926797
15,0.00010323829797294
15.112,0.0001033233377571
15.113,0.00010340837754127
15.125,0.00010349341732543
15.3,0.00010374853667791
15.313,0.00010383357646208
15.375,0.00010391861624624
15.387,0.0001040036560304
15.65,0.00010417373559873
15.9,0.00010434381516705
16.05,0.00010451389473537
16.187,0.00010459893451954
16.188,0.0001046839743037
16.413,0.00010476901408786
16.425,0.00010485405387202
16.712,0.00010493909365619
16.713,0.00010502413344035
16.913,0.00010510917322451
16.925,0.00010519421300867
16.963,0.00010527925279283
16.975,0.000105364292577
17.175,0.00010544933236116
17.187,0.00010553437214532
17.2,0.00010561941192948
17.237,0.00010570445171365
17.238,0.00010578949149781
17.387,0.00010587453128197
17.45,0.00010604461085029
17.487,0.00010612965063446
17.5,0.00010629973020278
17.563,0.00010638476998694
17.625,0.00010646980977111
17.638,0.00010663988933943
17.712,0.00010672492912359
17.713,0.00010680996890775
17.725,0.00010698004847608
17.763,0.00010706508826024
17.775,0.00010723516782857
17.9,0.00010732020761273
17.937,0.00010740524739689
17.938,0.00010757532696521
17.975,0.00010766036674938
17.987,0.0001078304463177
18,0.00010791548610186
18.05,0.00010808556567019
18.162,0.00010817060545435
18.163,0.00010825564523851
18.238,0.00010834068502267
18.25,0.00010842572480684
18.263,0.000108510764591
18.275,0.00010859580437516
18.3,0.00010876588394349
18.413,0.00010885092372765
18.425,0.00010893596351181
18.438,0.00010902100329597
18.512,0.00010910604308013
18.513,0.0001091910828643
18.537,0.00010936116243262
18.538,0.00010944620221678
18.55,0.00010953124200095
18.7,0.00010961628178511
18.725,0.00010970132156927
18.775,0.00011004148070592
18.812,0.00011012652049008
18.813,0.00011021156027424
18.975,0.00011029660005841
18.987,0.00011038163984257
19.038,0.00011046667962673
19.05,0.00011055171941089
19.075,0.00011063675919505
19.088,0.00011072179897922
19.1,0.00011089187854754
19.25,0.00011106195811587
19.3,0.00011114699790003
19.312,0.00011123203768419
19.325,0.00011131707746835
19.337,0.00011140211725251
19.362,0.00011148715703668
19.363,0.00011157219682084
19.438,0.000111657236605
19.475,0.00011182731617333
19.487,0.00011191235595749
19.5,0.00011199739574165
19.6,0.00011216747530997
19.625,0.0001123375548783
19.712,0.00011259267423079
19.713,0.00011267771401495
19.75,0.00011276275379911
19.788,0.00011284779358327
19.813,0.00011293283336743
19.85,0.00011310291293576
19.875,0.00011318795271992
19.888,0.00011327299250408
19.9,0.00011344307207241
19.975,0.00011352811185657
19.987,0.00011361315164073
19.988,0.00011369819142489
20.05,0.00011386827099322
20.125,0.00011395331077738
20.137,0.00011420843012987
20.162,0.00011429346991403
20.163,0.00011437850969819
20.237,0.00011446354948235
20.238,0.00011454858926652
20.262,0.00011463362905068
20.275,0.00011488874840317
20.4,0.00011505882797149
20.412,0.00011514386775565
20.413,0.00011522890753981
20.425,0.00011539898710814
20.537,0.00011556906667646
20.538,0.00011565410646063
20.55,0.00011582418602895
20.563,0.00011590922581311
20.662,0.00011599426559727
20.675,0.0001161643451656
20.687,0.00011624938494976
20.688,0.00011641946451809
20.737,0.00011650450430225
20.763,0.00011658954408641
20.775,0.00011667458387057
20.8,0.00011675962365473
20.812,0.00011692970322306
20.813,0.00011701474300722
20.925,0.00011718482257555
20.937,0.00011735490214387
20.962,0.00011743994192803
20.963,0.00011752498171219
21,0.00011769506128052
21.037,0.00011778010106468
21.038,0.00011786514084884
21.05,0.00011803522041717
21.087,0.00011812026020133
21.088,0.00011820529998549
21.163,0.00011829033976965
21.188,0.00011837537955382
21.2,0.00011846041933798
21.213,0.0001186304989063
21.225,0.00011880057847463
21.237,0.00011888561825879
21.238,0.00011897065804295
21.25,0.00011956593653209
21.262,0.00012101161286285
21.263,0.0001224572891936
21.275,0.00012373288595604
21.3,0.00012390296552436
21.313,0.00012407304509269
21.337,0.00012415808487685
21.338,0.00012424312466101
21.35,0.00012432816444517
21.387,0.00012441320422933
21.4,0.0001244982440135
21.412,0.00012458328379766
21.425,0.00012466832358182
21.45,0.00012492344293431
21.462,0.00012509352250263
21.475,0.00012526360207096
21.487,0.00012551872142344
21.488,0.00012568880099177
21.5,0.00012602896012842
21.512,0.00012619903969674
21.513,0.00012636911926507
21.525,0.00012662423861755
21.55,0.00012670927840171
21.575,0.0001269643977542
21.587,0.00012704943753836
21.588,0.00012713447732253
21.6,0.00012721951710669
21.612,0.00012738959667501
21.625,0.00012747463645917
21.637,0.00012755967624334
21.638,0.0001276447160275
21.65,0.00012772975581166
21.662,0.00012781479559582
21.663,0.00012789983537999
21.687,0.00012798487516415
21.7,0.0001283250343008
21.713,0.00012841007408496
21.725,0.00012858015365328
21.737,0.00012883527300577
21.738,0.00012892031278993
21.75,0.00012934551171074
21.762,0.00012951559127907
21.763,0.00012968567084739
21.775,0.00012994079019988
21.787,0.00013019590955237
21.788,0.00013028094933653
21.8,0.00013053606868901
21.812,0.00013062110847318
21.813,0.00013070614825734
21.825,0.00013087622782566
21.838,0.00013096126760983
21.85,0.00013121638696231
21.862,0.00013130142674647
21.875,0.00013164158588312
21.887,0.00013181166545145
21.888,0.00013189670523561
21.9,0.0001321518245881
21.913,0.00013232190415642
21.938,0.00013240694394058
21.95,0.00013257702350891
21.962,0.00013266206329307
21.963,0.00013291718264556
21.975,0.00013317230199804
21.987,0.00013342742135053
21.988,0.00013368254070302
22,0.0001339376600555
22.012,0.00013402269983967
22.013,0.00013419277940799
22.025,0.00013487309768129
22.037,0.00013512821703377
22.038,0.00013538333638626
22.05,0.00013572349552291
22.062,0.00013580853530707
22.063,0.00013589357509123
22.075,0.0001359786148754
22.087,0.00013606365465956
22.1,0.00013648885358037
22.112,0.00013665893314869
22.113,0.00013699909228534
22.125,0.00013725421163783
22.137,0.00013733925142199
22.138,0.00013742429120615
22.15,0.00013793452991113
22.162,0.00013818964926361
22.163,0.0001384447686161
22.175,0.00013861484818443
22.187,0.00013869988796859
22.2,0.00013904004710524
22.212,0.00013921012667356
22.225,0.00013955028581021
22.237,0.0001398054051627
22.238,0.00013997548473102
22.25,0.00014014556429935
22.262,0.00014057076322016
22.263,0.00014082588257264
22.275,0.00014099596214097
22.287,0.00014167628041427
22.288,0.00014210147933508
22.3,0.00014244163847173
22.325,0.00014312195674502
22.337,0.00014329203631335
22.338,0.00014337707609751
22.35,0.00014371723523416
22.362,0.00014397235458665
22.363,0.00014414243415497
22.375,0.00014456763307578
22.387,0.00014482275242827
22.4,0.00014524795134908
22.412,0.0001454180309174
22.413,0.00014567315026989
22.425,0.0001460983491907
22.437,0.00014626842875903
22.438,0.00014643850832735
22.462,0.00014660858789568
22.463,0.00014686370724816
22.475,0.00014703378681649
22.487,0.00014720386638481
22.488,0.00014728890616897
22.5,0.00014771410508978
22.512,0.00014788418465811
22.513,0.00014822434379476
22.525,0.00014907474163638
22.538,0.0001492448212047
22.55,0.00014967002012552
22.562,0.000149925139478
22.563,0.00015009521904633
22.575,0.00015043537818298
22.587,0.00015069049753546
22.588,0.00015094561688795
22.6,0.00015145585559292
22.612,0.00015162593516125
22.613,0.00015171097494541
22.625,0.00015230625343454
22.637,0.00015247633300287
22.638,0.00015264641257119
22.65,0.00015324169106033
22.662,0.00015341177062865
22.663,0.00015366688998114
22.675,0.00015383696954946
22.688,0.00015409208890195
22.7,0.00015434720825444
22.712,0.00015451728782276
22.713,0.00015485744695941
22.725,0.00015519760609606
22.737,0.00015528264588022
22.75,0.00015570784480103
22.763,0.00015587792436936
22.775,0.00015630312329017
22.787,0.00015681336199514
22.788,0.0001568984017793
22.8,0.00015715352113179
22.812,0.00015740864048428
22.813,0.00015774879962093
22.825,0.00015800391897341
22.85,0.00015808895875758
22.862,0.0001582590383259
22.863,0.00015834407811006
22.875,0.00015842911789422
22.9,0.00015851415767839
22.912,0.00015885431681504
22.913,0.00015902439638336
22.925,0.00015953463508833
22.937,0.00015987479422498
22.938,0.00015995983400914
22.95,0.00016029999314579
22.962,0.00016047007271412
22.975,0.00016089527163493
22.988,0.00016106535120325
23,0.00016132047055574
23.012,0.00016149055012406
23.013,0.00016174566947655
23.025,0.00016242598774985
23.037,0.00016259606731817
23.038,0.0001627661468865
23.05,0.00016327638559147
23.062,0.00016336142537563
23.063,0.00016353150494396
23.087,0.00016370158451228
23.088,0.00016378662429644
23.1,0.00016404174364893
23.125,0.00016421182321726
23.137,0.00016429686300142
23.163,0.00016438190278558
23.175,0.00016463702213807
23.187,0.00016480710170639
23.188,0.00016506222105888
23.2,0.00016531734041136
23.212,0.00016548741997969
23.213,0.00016557245976385
23.225,0.00016574253933218
23.237,0.0001659126189005
23.238,0.00016599765868466
23.25,0.00016633781782131
23.262,0.00016642285760547
23.263,0.00016650789738964
